application_id,candidate_id,job_id,source,source_subtype,application_date,current_stage,current_stage_date,hired,rejected,withdrawn
APP-00235,CAND-0235,JOB-006,University Partnership,Careers Fair,2024-02-09,Resume Screen,2024-02-17,False,True,False
APP-00236,CAND-0236,JOB-032,Indeed,Indeed Apply,2025-07-01,Hiring Manager Screen,2025-06-29,False,True,False
APP-00237,CAND-0237,JOB-036,LinkedIn Recruiter,InMail Outreach,2025-04-28,Offer,2025-05-25,False,False,True
APP-00238,CAND-0238,JOB-025,Direct Application,Careers Page,2025-06-26,Recruiter Screen,2025-06-28,False,True,False
APP-00239,CAND-0239,JOB-008,Direct Application,Careers Page,2025-06-05,Resume Screen,2025-06-09,False,True,False
APP-00240,CAND-0240,JOB-002,Direct Application,Careers Page,2025-06-14,Hiring Manager Screen,2025-06-30,False,True,False
APP-00241,CAND-0241,JOB-020,LinkedIn Organic,Job Posting,2024-01-30,Offer,2024-03-08,False,False,True
APP-00242,CAND-0242,JOB-045,LinkedIn Paid,Sponsored Job,2024-05-04,Hiring Manager Screen,2024-05-22,False,False,True
APP-00243,CAND-0243,JOB-010,LinkedIn Recruiter,InMail Outreach,2025-06-25,Technical Assessment,2025-06-29,False,False,True
APP-00244,CAND-0244,JOB-043,Employee Referral,Internal Referral,2024-07-23,Resume Screen,2024-07-31,False,True,False
APP-00245,CAND-0245,JOB-020,Employee Referral,Internal Referral,2024-02-14,Resume Screen,2024-02-24,False,True,False
APP-00246,CAND-0246,JOB-002,LinkedIn Organic,Job Posting,2025-06-05,Resume Screen,2025-06-11,False,True,False
APP-00247,CAND-0247,JOB-040,LinkedIn Recruiter,InMail Outreach,2024-02-17,Hiring Manager Screen,2024-03-06,False,True,False
APP-00248,CAND-0248,JOB-006,Linked In,Job Posting,06/03/2024,Resume Screen,10/03/2024,False,True,False
APP-00249,CAND-0249,JOB-014,Indeed,Indeed Apply,2024-08-30,Resume Screen,2024-09-06,False,True,False
APP-00250,CAND-0250,JOB-005,Employee Referral,Internal Referral,2025-06-03,Resume Screen,2025-06-12,False,True,False
APP-00251,CAND-0251,JOB-045,LinkedIn Paid,Sponsored Job,2024-05-21,Recruiter Screen,2024-05-30,False,True,False
APP-00252,CAND-0252,JOB-038,LinkedIn Recruiter,InMail Outreach,2025-01-07,Resume Screen,2025-01-12,False,True,False
APP-00253,CAND-0253,JOB-014,Careers Page,Careers Page,2024-07-04,Hiring Manager Screen,2024-07-23,False,True,False
APP-00254,CAND-0254,JOB-015,Other,Unknown,2025-06-04,Resume Screen,2025-06-10,False,True,False
APP-00255,CAND-0255,JOB-010,LI,Job Posting,2025-05-31,Resume Screen,2025-06-07,False,True,False
APP-00256,CAND-0256,JOB-020,LinkedIn Organic,Job Posting,2024-02-09,Resume Screen,2024-02-15,False,True,False
APP-00257,CAND-0257,JOB-044,Other,Unknown,2025-06-07,Resume Screen,2025-06-14,False,True,False
APP-00258,CAND-0258,JOB-028,linkedin,Job Posting,2025-03-29,Hiring Manager Screen,2025-04-15,False,True,False
APP-00259,CAND-0259,JOB-011,Glassdoor,Glassdoor Apply,2024-12-11,Resume Screen,2024-12-21,False,True,False
APP-00260,CAND-0260,JOB-044,LinkedIn Paid,Sponsored Job,2025-06-06,Resume Screen,2025-06-12,False,True,False
APP-00261,CAND-0261,JOB-036,Employee Referral,Internal Referral,2025-04-20,Recruiter Screen,2025-04-28,False,True,False
APP-00262,CAND-0262,JOB-034,Glassdoor,Glassdoor Apply,2025-05-10,Recruiter Screen,2025-05-20,False,True,False
APP-00263,CAND-0263,JOB-010,Indeed,Indeed Apply,2025-06-23,Hiring Manager Screen,2025-06-28,False,True,False
APP-00264,CAND-0264,JOB-004,Employee Referral,Internal Referral,2024-05-12,Recruiter Screen,2024-05-19,False,True,False
APP-00265,CAND-0265,JOB-023,linkedin,Job Posting,2024-11-07,Recruiter Screen,2024-11-16,False,True,False
APP-00266,CAND-0266,JOB-016,linkedin.com,Job Posting,2025-06-14,Hiring Manager Screen,2025-06-30,False,True,False
APP-00267,CAND-0267,JOB-043,Indeed,Indeed Apply,2024-07-27,Hiring Manager Screen,2024-08-10,False,True,False
APP-00268,CAND-0268,JOB-005,LinkedIn InMail,InMail Outreach,2025-06-28,Technical Interview,2025-06-29,False,True,False
APP-00269,CAND-0269,JOB-012,GitHub Sourcing,GitHub Profile,2025-06-21,Resume Screen,2025-06-29,False,True,False
APP-00270,CAND-0270,JOB-005,LinkedIn Organic,Job Posting,2025-06-04,Resume Screen,2025-06-14,False,True,False
APP-00271,CAND-0271,JOB-023,LinkedIn Recruiter,InMail Outreach,2024-11-01,Technical Interview,2024-12-01,False,True,False
APP-00272,CAND-0272,JOB-003,LinkedIn Organic,Job Posting,2025-06-18,Resume Screen,2025-06-24,False,True,False
APP-00273,CAND-0273,JOB-030,Employee Referral,Internal Referral,2024-01-16,Resume Screen,2024-01-22,False,True,False
APP-00274,CAND-0274,JOB-040,LinkedIn Recruiter,InMail Outreach,2024-02-07,Resume Screen,2024-02-13,False,True,False
APP-00275,CAND-0275,JOB-038,Direct Application,Careers Page,2025-01-08,Recruiter Screen,2025-01-17,False,True,False
APP-00276,CAND-0276,JOB-026,Employee Referral,Internal Referral,2024-03-08,Resume Screen,2024-03-16,False,True,False
APP-00277,CAND-0277,JOB-028,Direct,Careers Page,2025-02-17,Resume Screen,2025-02-23,False,True,False
APP-00278,CAND-0278,JOB-026,LinkedIn,Job Posting,2024-02-17,Resume Screen,2024-02-24,False,True,False
APP-00279,CAND-0279,JOB-010,Direct Application,Careers Page,2025-06-12,Resume Screen,2025-06-19,False,True,False
APP-00280,CAND-0280,JOB-002,LinkedIn Recruiter,InMail Outreach,2025-06-18,Recruiter Screen,2025-07-01,False,True,False
APP-00281,CAND-0281,JOB-025,LinkedIn Recruiter,InMail Outreach,2025-06-11,Technical Assessment,2025-06-28,False,False,True
APP-00282,CAND-0282,JOB-007,LinkedIn Organic,Job Posting,2025-06-14,Resume Screen,2025-06-23,False,True,False
APP-00283,CAND-0283,JOB-020,Direct Application,Careers Page,2024-01-16,Resume Screen,2024-01-22,False,True,False
APP-00284,CAND-0284,JOB-031,Glassdoor,Glassdoor Apply,2025-06-26,Resume Screen,2025-06-29,False,True,False
APP-00285,CAND-0285,JOB-025,LinkedIn Recruiter,InMail Outreach,2025-06-11,Resume Screen,2025-06-19,False,True,False
APP-00286,CAND-0286,JOB-009,LinkedIn Recruiter,InMail Outreach,2025-06-15,Recruiter Screen,2025-06-28,False,True,False
APP-00287,CAND-0287,JOB-013,LinkedIn Recruiter,InMail Outreach,2025-03-27,Recruiter Screen,2025-04-09,False,False,True
APP-00288,CAND-0288,JOB-013,LinkedIn Paid,Sponsored Job,2025-04-20,Resume Screen,2025-04-27,False,True,False
APP-00289,CAND-0289,JOB-009,LinkedIn Paid,Sponsored Job,2025-06-23,Resume Screen,2025-07-01,False,True,False
APP-00290,CAND-0290,JOB-003,Employee Referral,Internal Referral,2025-06-25,Recruiter Screen,2025-06-29,False,True,False
APP-00291,CAND-0291,JOB-008,LinkedIn Organic,Job Posting,2025-06-07,Resume Screen,2025-06-16,False,True,False
APP-00292,CAND-0292,JOB-043,Employee Referral,Internal Referral,2024-09-14,Resume Screen,2024-09-21,False,True,False
APP-00293,CAND-0293,JOB-036,Linked In,Job Posting,2025-04-24,Resume Screen,2025-04-29,False,True,False
APP-00294,CAND-0294,JOB-010,LinkedIn Recruiter,InMail Outreach,2025-06-15,Recruiter Screen,2025-06-27,False,True,False
APP-00295,CAND-0295,JOB-027,Recruitment Agency,Agency Submission,30/05/2025,Offer,28/06/2025,False,False,True
APP-00296,CAND-0296,JOB-019,Recruitment Agency,Agency Submission,2025-06-30,Resume Screen,2025-06-28,False,True,False
APP-00297,CAND-0297,JOB-038,LinkedIn Paid,Sponsored Job,2025-02-20,Resume Screen,2025-02-27,False,True,False
APP-00298,CAND-0298,JOB-019,Indeed,Indeed Apply,2025-06-23,Hiring Manager Screen,2025-07-01,False,True,False
APP-00299,CAND-0299,JOB-029,Referral,Internal Referral,2025-01-31,Offer,2025-02-15,False,False,True
APP-00300,CAND-0300,JOB-040,LinkedIn Paid,Sponsored Job,2024-02-09,Recruiter Screen,2024-02-24,False,True,False
APP-00301,CAND-0301,JOB-006,Direct Application,Careers Page,2024-02-13,Resume Screen,2024-02-19,False,True,False
APP-00302,CAND-0302,JOB-021,LinkedIn Recruiter,InMail Outreach,2024-02-05,Technical Assessment,2024-02-22,False,True,False
APP-00303,CAND-0303,JOB-031,LinkedIn Organic,Job Posting,2025-06-16,Hiring Manager Screen,2025-06-28,False,False,True
APP-00304,CAND-0304,JOB-012,LinkedIn Ads,Sponsored Job,2025-06-12,Recruiter Screen,2025-06-22,False,True,False
APP-00305,CAND-0305,JOB-028,Internal Referral,Internal Referral,2025-03-23,Resume Screen,2025-03-31,False,True,False
APP-00306,CAND-0306,JOB-025,LI,Job Posting,23/06/2025,Recruiter Screen,01/07/2025,False,True,False
APP-00307,CAND-0307,JOB-024,LinkedIn Recruiter,InMail Outreach,2025-03-03,Recruiter Screen,2025-03-14,False,True,False
APP-00308,CAND-0308,JOB-023,Direct Application,Careers Page,2024-11-15,Technical Interview,2024-12-11,False,True,False
APP-00309,CAND-0309,JOB-012,Linked In,Job Posting,2025-06-30,Resume Screen,2025-07-01,False,True,False
APP-00310,CAND-0310,JOB-028,LinkedIn Recruiter,InMail Outreach,20/02/2025,Resume Screen,02/26/2025,False,True,False
APP-00311,CAND-0311,JOB-027,LinkedIn Recruiter,InMail Outreach,2025-06-13,Hiring Manager Screen,2025-06-27,False,True,False
APP-00312,CAND-0312,JOB-002,Direct Application,Careers Page,2025-06-22,Resume Screen,2025-06-30,False,True,False
APP-00313,CAND-0313,JOB-005,Direct,Careers Page,2025-06-30,Hiring Manager Screen,2025-06-29,False,True,False
APP-00314,CAND-0314,JOB-025,linkedin,Job Posting,2025-06-18,Resume Screen,2025-06-22,False,True,False
APP-00315,CAND-0315,JOB-025,LinkedIn Organic,Job Posting,2025-06-24,Resume Screen,2025-06-28,False,True,False
APP-00316,CAND-0316,JOB-022,Direct Application,Careers Page,2025-06-27,Recruiter Screen,2025-06-28,False,True,False
APP-00317,CAND-0317,JOB-006,Employee Referral,Internal Referral,2024-01-29,Resume Screen,2024-02-05,False,True,False
APP-00318,CAND-0318,JOB-006,Indeed,Indeed Apply,2024-02-11,Technical Assessment,2024-03-07,False,True,False
APP-00319,CAND-0319,JOB-008,LinkedIn Organic,Job Posting,2025-06-12,Resume Screen,2025-06-19,False,True,False
APP-00320,CAND-0320,JOB-017,LinkedIn Organic,Job Posting,2025-01-11,Resume Screen,2025-01-18,False,True,False
APP-00321,CAND-0321,JOB-018,Indeed.com,Indeed Apply,2025-06-28,Recruiter Screen,2025-06-28,False,True,False
APP-00322,CAND-0322,JOB-025,Careers Page,Careers Page,2025-06-19,Resume Screen,2025-06-26,False,True,False
APP-00323,CAND-0323,JOB-032,Recruitment Agency,Agency Submission,2025-06-24,Resume Screen,2025-06-29,False,True,False
APP-00324,CAND-0324,JOB-015,LinkedIn Recruiter,InMail Outreach,29/06/2025,Hiring Manager Screen,06/30/2025,False,True,False
APP-00325,CAND-0325,JOB-015,LinkedIn Recruiter,InMail Outreach,2025-06-04,Hiring Manager Screen,2025-06-19,False,True,False
APP-00326,CAND-0326,JOB-011,LinkedIn Recruiter,InMail Outreach,2024-12-11,Resume Screen,2024-12-18,False,True,False
APP-00327,CAND-0327,JOB-016,Referral,Internal Referral,2025-06-02,Resume Screen,2025-06-07,False,True,False
APP-00328,CAND-0328,JOB-006,linkedin,Job Posting,2024-02-12,Resume Screen,2024-02-17,False,True,False
APP-00329,CAND-0329,JOB-015,LinkedIn Recruiter,InMail Outreach,2025-06-18,Recruiter Screen,2025-06-29,False,True,False
APP-00330,CAND-0330,JOB-003,referral,Internal Referral,2025-06-14,Technical Assessment,2025-06-29,False,False,True
APP-00331,CAND-0331,JOB-042,LinkedIn Paid,Sponsored Job,2024-08-01,Resume Screen,2024-08-09,False,True,False
APP-00332,CAND-0332,JOB-036,Direct Application,Careers Page,2025-04-23,Hiring Manager Screen,2025-05-05,False,False,True
APP-00333,CAND-0333,JOB-035,LinkedIn Paid,Sponsored Job,2025-04-19,Resume Screen,2025-04-26,False,True,False
APP-00334,CAND-0334,JOB-032,University Partnership,Careers Fair,2025-06-23,Final Panel Interview,2025-06-28,False,True,False
APP-00335,CAND-0335,JOB-039,Employee Referral,Internal Referral,2025-06-05,Recruiter Screen,2025-06-13,False,True,False
APP-00336,CAND-0336,JOB-040,LinkedIn Organic,Job Posting,2024-01-05,Recruiter Screen,2024-01-15,False,True,False
APP-00337,CAND-0337,JOB-028,LinkedIn Organic,Job Posting,2025-04-03,Final Panel Interview,2025-04-22,False,True,False
APP-00338,CAND-0338,JOB-025,Direct Application,Careers Page,2025-06-05,Resume Screen,2025-06-12,False,True,False
APP-00339,CAND-0339,JOB-037,Employee Referral,Internal Referral,2025-04-30,Hiring Manager Screen,2025-05-10,False,True,False
APP-00340,CAND-0340,JOB-018,LI,Job Posting,2025-06-24,Resume Screen,2025-06-28,False,True,False
APP-00341,CAND-0341,JOB-011,Indeed,Indeed Apply,2024-12-24,Resume Screen,2025-01-01,False,True,False
APP-00342,CAND-0342,JOB-040,LinkedIn Recruiter,InMail Outreach,2024-01-28,Resume Screen,2024-02-02,False,True,False
APP-00343,CAND-0343,JOB-039,LinkedIn Recruiter,InMail Outreach,2025-06-19,Hiring Manager Screen,2025-06-28,False,True,False
APP-00344,CAND-0344,JOB-041,GitHub Sourcing,GitHub Profile,2025-06-19,Resume Screen,2025-06-24,False,True,False
APP-00345,CAND-0345,JOB-023,University Partnership,Careers Fair,2024-11-16,Recruiter Screen,2024-11-28,False,True,False
APP-00346,CAND-0346,JOB-005,Employee Referral,Internal Referral,2025-06-03,Resume Screen,2025-06-09,False,True,False
APP-00347,CAND-0347,JOB-020,linkedin,Job Posting,2024-02-24,Recruiter Screen,2024-03-09,False,True,False
APP-00348,CAND-0348,JOB-011,Other,Unknown,2024-12-25,Resume Screen,2025-01-01,False,True,False
APP-00349,CAND-0349,JOB-006,LinkedIn Recruiter,InMail Outreach,2024-02-19,Hiring Manager Screen,2024-02-29,False,True,False
APP-00350,CAND-0350,JOB-040,LinkedIn Organic,Job Posting,2024-02-28,Recruiter Screen,2024-03-10,False,True,False
APP-00351,CAND-0351,JOB-014,LinkedIn Organic,Job Posting,2024-07-18,Recruiter Screen,2024-08-01,False,True,False
APP-00352,CAND-0352,JOB-040,LinkedIn Paid,Sponsored Job,2024-01-27,Hiring Manager Screen,2024-02-11,False,True,False
APP-00353,CAND-0353,JOB-010,LinkedIn Organic,Job Posting,2025-06-27,Resume Screen,2025-07-01,False,True,False
APP-00354,CAND-0354,JOB-038,LinkedIn Recruiter,InMail Outreach,2025-01-01,Recruiter Screen,2025-01-16,False,True,False
APP-00355,CAND-0355,JOB-042,LinkedIn Organic,Job Posting,2024-06-20,Recruiter Screen,2024-07-03,False,True,False
APP-00356,CAND-0356,JOB-016,Glassdoor.com,Glassdoor Apply,2025-06-07,Resume Screen,2025-06-17,False,True,False
APP-00357,CAND-0357,JOB-032,LinkedIn Paid,Sponsored Job,2025-06-02,Hiring Manager Screen,2025-06-18,False,False,True
APP-00358,CAND-0358,JOB-007,Employee Referral,Internal Referral,2025-06-19,Recruiter Screen,2025-06-30,False,True,False
APP-00359,CAND-0359,JOB-037,LinkedIn Recruiter,InMail Outreach,2025-06-01,Resume Screen,2025-06-09,False,True,False
APP-00360,CAND-0360,JOB-005,LinkedIn Organic,Job Posting,2025-06-30,Resume Screen,2025-06-29,False,True,False
APP-00361,CAND-0361,JOB-011,Employee Referral,Internal Referral,2025-01-25,Resume Screen,2025-01-30,False,True,False
APP-00362,CAND-0362,JOB-017,LinkedIn Organic,Job Posting,2024-11-26,Recruiter Screen,2024-12-09,False,True,False
APP-00363,CAND-0363,JOB-043,Direct Application,Careers Page,2024-08-19,Resume Screen,2024-08-24,False,True,False
APP-00364,CAND-0364,JOB-033,LinkedIn Recruiter,InMail Outreach,2025-06-12,Recruiter Screen,2025-06-26,False,True,False
APP-00365,CAND-0365,JOB-040,Employee Referral,Internal Referral,2024-01-09,Resume Screen,2024-01-17,False,True,False
APP-00366,CAND-0366,JOB-035,LinkedIn InMail,InMail Outreach,2025-05-19,Hiring Manager Screen,2025-06-03,False,True,False
APP-00367,CAND-0367,JOB-032,LinkedIn Paid,Sponsored Job,2025-06-12,Hiring Manager Screen,2025-06-27,False,True,False
APP-00368,CAND-0368,JOB-001,Employee Referral,Internal Referral,2025-06-02,Hiring Manager Screen,2025-06-16,False,True,False
APP-00369,CAND-0369,JOB-026,Referral,Internal Referral,2024-03-08,Resume Screen,2024-03-13,False,True,False
APP-00370,CAND-0370,JOB-017,Direct Application,Careers Page,2025-01-07,Resume Screen,2025-01-15,False,True,False
APP-00371,CAND-0371,JOB-020,LinkedIn Organic,Job Posting,2024-03-10,Resume Screen,2024-03-19,False,True,False
APP-00372,CAND-0372,JOB-013,agency,Agency Submission,2025-04-05,Recruiter Screen,2025-04-14,False,True,False
APP-00373,CAND-0373,JOB-021,LinkedIn Recruiter,InMail Outreach,2024-02-04,Technical Assessment,2024-02-27,False,True,False
APP-00374,CAND-0374,JOB-044,LinkedIn Organic,Job Posting,2025-06-13,Resume Screen,2025-06-20,False,True,False
APP-00375,CAND-0375,JOB-036,Employee Referral,Internal Referral,2025-05-22,Recruiter Screen,2025-06-04,False,True,False
APP-00376,CAND-0376,JOB-006,LinkedIn Recruiter,InMail Outreach,2024-01-16,Recruiter Screen,2024-01-26,False,True,False
APP-00377,CAND-0377,JOB-018,LinkedIn Organic,Job Posting,2025-06-28,Resume Screen,2025-06-30,False,True,False
APP-00378,CAND-0378,JOB-014,Glassdoor,Glassdoor Apply,2024-07-13,Offer,2024-08-27,False,False,True
APP-00379,CAND-0379,JOB-032,LinkedIn Organic,Job Posting,2025-06-20,Hiring Manager Screen,2025-06-28,False,True,False
APP-00380,CAND-0380,JOB-015,LinkedIn Recruiter,InMail Outreach,2025-06-23,Hiring Manager Screen,2025-07-01,False,True,False
APP-00381,CAND-0381,JOB-043,Employee Referral,Internal Referral,2024-08-07,Hiring Manager Screen,2024-08-22,False,True,False
APP-00382,CAND-0382,JOB-032,Indeed,Indeed Apply,2025-06-28,Resume Screen,2025-06-28,False,True,False
APP-00383,CAND-0383,JOB-013,Glassdoor,Glassdoor Apply,2025-03-30,Recruiter Screen,2025-04-08,False,True,False
APP-00384,CAND-0384,JOB-029,LinkedIn Recruiter,InMail Outreach,2025-02-12,Resume Screen,2025-02-21,False,True,False
APP-00385,CAND-0385,JOB-009,Direct Application,Careers Page,2025-05-19,Recruiter Screen,2025-05-27,False,True,False
APP-00386,CAND-0386,JOB-019,Other,Unknown,2025-06-13,Hiring Manager Screen,2025-06-28,False,True,False
APP-00387,CAND-0387,JOB-045,Indeed.com,Indeed Apply,2024-05-04,Hiring Manager Screen,2024-05-19,False,True,False
APP-00388,CAND-0388,JOB-034,LinkedIn Recruiter,InMail Outreach,16/04/2025,Hiring Manager Screen,04/05/2025,False,True,False
APP-00389,CAND-0389,JOB-018,LinkedIn Paid,Sponsored Job,2025-06-28,Final Panel Interview,2025-07-01,False,True,False
APP-00390,CAND-0390,JOB-038,LinkedIn InMail,InMail Outreach,2025-02-01,Recruiter Screen,2025-02-11,False,True,False
APP-00391,CAND-0391,JOB-024,LinkedIn Organic,Job Posting,2025-02-05,Hiring Manager Screen,2025-02-26,False,True,False
APP-00392,CAND-0392,JOB-043,LinkedIn Organic,Job Posting,2024-09-12,Hiring Manager Screen,2024-09-30,False,True,False
APP-00393,CAND-0393,JOB-006,LinkedIn Organic,Job Posting,2024-01-28,Resume Screen,2024-02-04,False,True,False
APP-00394,CAND-0394,JOB-013,LinkedIn Organic,Job Posting,2025-03-22,Resume Screen,2025-03-28,False,True,False
APP-00395,CAND-0395,JOB-023,LinkedIn Sponsored,Sponsored Job,2024-11-19,Final Panel Interview,2024-12-23,False,True,False
APP-00396,CAND-0396,JOB-009,Employee Referral,Internal Referral,2025-06-19,Hiring Manager Screen,2025-07-01,False,True,False
APP-00397,CAND-0397,JOB-022,LinkedIn Organic,Job Posting,30/06/2025,Recruiter Screen,01/07/2025,False,True,False
APP-00398,CAND-0398,JOB-041,Employee Referral,Internal Referral,2025-06-13,Hiring Manager Screen,2025-06-23,False,False,True
APP-00399,CAND-0399,JOB-005,LinkedIn Paid,Sponsored Job,2025-06-22,Hiring Manager Screen,2025-07-01,False,True,False
APP-00400,CAND-0400,JOB-002,LinkedIn Organic,Job Posting,2025-06-01,Technical Assessment,2025-06-24,False,True,False
APP-00401,CAND-0401,JOB-038,Employee Referral,Internal Referral,2025-01-03,Resume Screen,2025-01-10,False,True,False
APP-00402,CAND-0402,JOB-036,Indeed,Indeed Apply,2025-04-07,Hiring Manager Screen,2025-04-26,False,True,False
APP-00403,CAND-0403,JOB-013,Indeed,Indeed Apply,2025-03-14,Final Panel Interview,2025-04-22,False,True,False
APP-00404,CAND-0404,JOB-028,Employee Referral,Internal Referral,2025-03-01,Resume Screen,2025-03-09,False,True,False
APP-00405,CAND-0405,JOB-013,LinkedIn Organic,Job Posting,2025-03-30,Resume Screen,2025-04-07,False,True,False
APP-00406,CAND-0406,JOB-037,University Partnership,Careers Fair,2025-04-29,Resume Screen,2025-05-03,False,True,False
APP-00407,CAND-0407,JOB-024,LinkedIn Organic,Job Posting,2025-03-07,Resume Screen,2025-03-15,False,True,False
APP-00408,CAND-0408,JOB-024,Recruitment Agency,Agency Submission,2025-02-21,Resume Screen,2025-03-01,False,True,False
APP-00409,CAND-0409,JOB-034,LI,Job Posting,2025-05-17,Resume Screen,2025-05-26,False,True,False
APP-00410,CAND-0410,JOB-020,linkedin,Job Posting,2024-02-29,Recruiter Screen,2024-03-08,False,True,False
APP-00411,CAND-0411,JOB-045,Direct Application,Careers Page,2024-06-04,Recruiter Screen,2024-06-17,False,True,False
